5102456605,2
10298066193,2
6432080480,2
1030154719,2
5383507648,2
1152807104,2
7412421800,2
1035259745,2
1153899436,2
1064234520,2
3114421665,2
10154183800,2
10154189661,2
5379572781,2
434035933,2
1135761607,2
75581319,2
1408029069,2
494470377,2
4108947175,2
646792301,2
4381733849,2
1036838070,2
3445210928,2
10443469736,2
433173811,2
1020752030,2
1143883736,2
59678702,2
564448807,2
1145432183,2
1132563923,2
479233048,2
1033852790,2
433747920,2
1129003960,2
3393589088,2
10150780791,2
647209524,2
398230642,2
469236480,2
1020333217,2
3384975688,2
7427702100,2
3426707058,2
1380239191,2
1153700082,2
755754910,2
1150718643,2
105363926,2
3151922080,2
117727893,2
376288692,2
3440380163,2
1021234327,2
746608625,2
3152054097,2
4102899624,2
1152798504,2
10124013267,2
5403950991,2
1141008451,2
815696199,2
5118070215,2
3151573558,2
1144244863,2
479347702,2
1016238755,2
7403592626,2
827266329,2
4108746885,2
512647014,2
3107566869,2
1153404129,2
5118731310,2
827102442,2
828302552,2
3151770150,2
523586104,2
384511020,2
1153495680,2
1143307627,2
1132605186,2
721831184,2
460948637,2
645059791,2
8220893598,2
10165219189,2
1164802839,2
1428904172,2
109175858,2
1034996028,2
474263097,2
10443233986,2
1016577075,2
568850955,2
4428626765,2
753857550,2
523552710,2
